2022-09-21 17:14:07,635 INFO  Logger.cs: 70 - 
2022-09-21 17:32:34,127 INFO  SwAddin.cs: 294 - Assembly export called for file HitBox
2022-09-21 17:32:34,128 INFO  SwAddin.cs: 299 - Save is required
2022-09-21 17:32:34,128 INFO  SwAddin.cs: 313 - Saving assembly
2022-09-21 17:32:34,361 INFO  SwAddin.cs: 316 - Opening property manager
2022-09-21 17:32:34,362 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from HitBox
2022-09-21 17:32:34,362 INFO  ExportHelperExtension.cs: 1136 - Found 27 in HitBox
2022-09-21 17:32:34,363 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in HitBox
2022-09-21 17:32:34,363 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-09-21 17:32:34,364 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2022-09-21 17:32:34,364 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel.stp-3
2022-09-21 17:32:34,365 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-3
2022-09-21 17:32:34,365 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel.stp-3
2022-09-21 17:32:34,365 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Frame.stp-1
2022-09-21 17:32:34,366 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Frame.stp-1
2022-09-21 17:32:34,366 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Frame.stp-1
2022-09-21 17:32:34,367 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel.stp-1
2022-09-21 17:32:34,367 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-1
2022-09-21 17:32:34,368 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel.stp-1
2022-09-21 17:32:34,368 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel.stp-2
2022-09-21 17:32:34,369 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-2
2022-09-21 17:32:34,369 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel.stp-2
2022-09-21 17:32:34,370 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel.stp-4
2022-09-21 17:32:34,370 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-4
2022-09-21 17:32:34,370 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel.stp-4
2022-09-21 17:32:34,371 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HitBox
2022-09-21 17:32:34,371 INFO  ExportHelperExtension.cs: 1136 - Found 27 in HitBox
2022-09-21 17:32:34,372 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in HitBox
2022-09-21 17:32:34,372 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-09-21 17:32:34,373 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2022-09-21 17:32:34,373 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel.stp-3
2022-09-21 17:32:34,373 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-3
2022-09-21 17:32:34,374 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel.stp-3
2022-09-21 17:32:34,374 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Frame.stp-1
2022-09-21 17:32:34,374 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Frame.stp-1
2022-09-21 17:32:34,375 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Frame.stp-1
2022-09-21 17:32:34,375 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel.stp-1
2022-09-21 17:32:34,375 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-1
2022-09-21 17:32:34,376 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel.stp-1
2022-09-21 17:32:34,376 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel.stp-2
2022-09-21 17:32:34,377 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-2
2022-09-21 17:32:34,377 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel.stp-2
2022-09-21 17:32:34,378 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel.stp-4
2022-09-21 17:32:34,378 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-4
2022-09-21 17:32:34,378 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel.stp-4
2022-09-21 17:32:34,510 INFO  SwAddin.cs: 339 - Loading config tree
2022-09-21 17:32:34,511 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-09-21 17:32:34,514 INFO  SwAddin.cs: 344 - Showing property manager
2022-09-21 17:32:48,842 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-21 17:32:48,997 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-21 17:32:49,144 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-21 17:32:49,301 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-21 17:33:10,615 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-21 17:33:18,313 INFO  SwAddin.cs: 294 - Assembly export called for file HitBox
2022-09-21 17:33:19,264 INFO  SwAddin.cs: 313 - Saving assembly
2022-09-21 17:33:19,408 INFO  SwAddin.cs: 316 - Opening property manager
2022-09-21 17:33:19,408 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from HitBox
2022-09-21 17:33:19,409 INFO  ExportHelperExtension.cs: 1136 - Found 27 in HitBox
2022-09-21 17:33:19,409 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in HitBox
2022-09-21 17:33:19,409 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-09-21 17:33:19,410 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2022-09-21 17:33:19,410 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel.stp-3
2022-09-21 17:33:19,410 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-3
2022-09-21 17:33:19,411 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel.stp-3
2022-09-21 17:33:19,411 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Frame.stp-1
2022-09-21 17:33:19,411 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Frame.stp-1
2022-09-21 17:33:19,412 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Frame.stp-1
2022-09-21 17:33:19,412 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel.stp-1
2022-09-21 17:33:19,412 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-1
2022-09-21 17:33:19,413 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel.stp-1
2022-09-21 17:33:19,413 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel.stp-2
2022-09-21 17:33:19,413 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-2
2022-09-21 17:33:19,414 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel.stp-2
2022-09-21 17:33:19,414 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel.stp-4
2022-09-21 17:33:19,414 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-4
2022-09-21 17:33:19,415 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel.stp-4
2022-09-21 17:33:19,415 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HitBox
2022-09-21 17:33:19,415 INFO  ExportHelperExtension.cs: 1136 - Found 27 in HitBox
2022-09-21 17:33:19,415 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in HitBox
2022-09-21 17:33:19,416 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-09-21 17:33:19,416 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2022-09-21 17:33:19,416 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel.stp-3
2022-09-21 17:33:19,417 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-3
2022-09-21 17:33:19,417 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel.stp-3
2022-09-21 17:33:19,418 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Frame.stp-1
2022-09-21 17:33:19,418 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Frame.stp-1
2022-09-21 17:33:19,419 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Frame.stp-1
2022-09-21 17:33:19,419 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel.stp-1
2022-09-21 17:33:19,420 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-1
2022-09-21 17:33:19,420 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel.stp-1
2022-09-21 17:33:19,420 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel.stp-2
2022-09-21 17:33:19,421 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-2
2022-09-21 17:33:19,421 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel.stp-2
2022-09-21 17:33:19,422 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel.stp-4
2022-09-21 17:33:19,422 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-4
2022-09-21 17:33:19,422 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel.stp-4
2022-09-21 17:33:19,466 INFO  SwAddin.cs: 339 - Loading config tree
2022-09-21 17:33:19,467 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-09-21 17:33:19,469 INFO  SwAddin.cs: 344 - Showing property manager
2022-09-21 17:33:24,564 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-21 17:33:24,716 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-21 17:33:24,846 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-21 17:33:25,049 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-21 17:34:26,828 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-09-21 17:34:28,116 INFO  ExportHelperExtension.cs: 347 - Creating joint FR_Wheel
2022-09-21 17:34:28,117 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Frame
2022-09-21 17:34:28,117 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2022-09-21 17:34:28,117 INFO  ExportHelperExtension.cs: 1409 - Component 41 is already fixed
2022-09-21 17:34:28,210 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-09-21 17:34:28,210 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-09-21 17:34:28,210 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-09-21 17:34:28,211 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-09-21 17:34:28,876 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Frame to child FR_Wheel failed
2022-09-21 17:34:28,881 INFO  ExportHelperExtension.cs: 347 - Creating joint BR_Wheel
2022-09-21 17:34:28,881 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Frame
2022-09-21 17:34:28,881 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2022-09-21 17:34:28,882 INFO  ExportHelperExtension.cs: 1409 - Component 41 is already fixed
2022-09-21 17:34:28,977 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-09-21 17:34:28,978 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-09-21 17:34:28,978 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-09-21 17:34:28,979 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-09-21 17:34:29,652 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Frame to child BR_Wheel failed
2022-09-21 17:34:29,656 INFO  ExportHelperExtension.cs: 347 - Creating joint FL_Wheel
2022-09-21 17:34:29,656 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Frame
2022-09-21 17:34:29,657 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2022-09-21 17:34:29,657 INFO  ExportHelperExtension.cs: 1409 - Component 41 is already fixed
2022-09-21 17:34:29,756 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-09-21 17:34:29,757 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-09-21 17:34:29,757 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-09-21 17:34:29,758 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-09-21 17:34:30,426 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Frame to child FL_Wheel failed
2022-09-21 17:34:30,429 INFO  ExportHelperExtension.cs: 347 - Creating joint BL_Wheel
2022-09-21 17:34:30,430 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Frame
2022-09-21 17:34:30,430 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2022-09-21 17:34:30,431 INFO  ExportHelperExtension.cs: 1409 - Component 41 is already fixed
2022-09-21 17:34:30,524 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-09-21 17:34:30,524 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-09-21 17:34:30,525 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-09-21 17:34:30,525 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-09-21 17:34:31,210 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Frame to child BL_Wheel failed
2022-09-21 17:34:31,295 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from HitBox
2022-09-21 17:34:31,295 INFO  ExportHelperExtension.cs: 1136 - Found 34 in HitBox
2022-09-21 17:34:31,296 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in HitBox
2022-09-21 17:34:31,296 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-09-21 17:34:31,297 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2022-09-21 17:34:31,297 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel.stp-3
2022-09-21 17:34:31,297 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-3
2022-09-21 17:34:31,298 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel.stp-3
2022-09-21 17:34:31,298 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Frame.stp-1
2022-09-21 17:34:31,299 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Frame.stp-1
2022-09-21 17:34:31,299 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Frame.stp-1
2022-09-21 17:34:31,299 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel.stp-1
2022-09-21 17:34:31,300 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-1
2022-09-21 17:34:31,300 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel.stp-1
2022-09-21 17:34:31,300 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel.stp-2
2022-09-21 17:34:31,301 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-2
2022-09-21 17:34:31,301 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel.stp-2
2022-09-21 17:34:31,302 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel.stp-4
2022-09-21 17:34:31,302 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-4
2022-09-21 17:34:31,302 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel.stp-4
2022-09-21 17:34:31,303 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HitBox
2022-09-21 17:34:31,303 INFO  ExportHelperExtension.cs: 1136 - Found 34 in HitBox
2022-09-21 17:34:31,303 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in HitBox
2022-09-21 17:34:31,304 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-09-21 17:34:31,304 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2022-09-21 17:34:31,304 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel.stp-3
2022-09-21 17:34:31,305 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-3
2022-09-21 17:34:31,305 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel.stp-3
2022-09-21 17:34:31,305 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Frame.stp-1
2022-09-21 17:34:31,306 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Frame.stp-1
2022-09-21 17:34:31,306 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Frame.stp-1
2022-09-21 17:34:31,307 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel.stp-1
2022-09-21 17:34:31,307 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-1
2022-09-21 17:34:31,307 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel.stp-1
2022-09-21 17:34:31,308 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel.stp-2
2022-09-21 17:34:31,308 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-2
2022-09-21 17:34:31,308 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel.stp-2
2022-09-21 17:34:31,309 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel.stp-4
2022-09-21 17:34:31,309 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Wheel.stp-4
2022-09-21 17:34:31,309 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel.stp-4
2022-09-21 17:34:31,357 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-21 17:34:58,767 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2022-09-21 17:34:58,768 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
